Country Name	Country Code	Indicator Name	Indicator Code	1960	1961	1962	1963	1964	1965	1966	1967	1968	1969	1970	1971	1972	1973	1974	1975	1976	1977	1978	1979	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019
瑞典	SWE	最高10% 占有的收入份额	SI.DST.10TH.10																																												20.1	21.1	21	21.1	21.6	22.3	21.4	21.8	21.5	21.6	22.2	22.2	22.9				
斯威士兰	SWZ	最高10% 占有的收入份额	SI.DST.10TH.10																																			49.5						44.1									40										
圣马丁(荷属)	SXM	最高10% 占有的收入份额	SI.DST.10TH.10																																																												
塞舌尔	SYC	最高10% 占有的收入份额	SI.DST.10TH.10																																																						39.9						
阿拉伯叙利亚共和国	SYR	最高10% 占有的收入份额	SI.DST.10TH.10																																													28.7															
特克斯科斯群岛	TCA	最高10% 占有的收入份额	SI.DST.10TH.10																																																												
乍得	TCD	最高10% 占有的收入份额	SI.DST.10TH.10																																												30.7								32.4								
东亚与太平洋地区 (IBRD与IDA)	TEA	最高10% 占有的收入份额	SI.DST.10TH.10																																																												
欧洲与中亚地区 (IBRD与IDA)	TEC	最高10% 占有的收入份额	SI.DST.10TH.10																																																												
多哥	TGO	最高10% 占有的收入份额	SI.DST.10TH.10																																															32.6					34.5				31.6				
泰国	THA	最高10% 占有的收入份额	SI.DST.10TH.10																						35.5							35.3		36.4		38.6		34.9		34.3		32.3	34.1	33.7		33.2		33.8		32.5	30.8	31.1	30.6	30.7	29.9	30.4	29.2	28.7	28.4	28.9	28.4		
塔吉克斯坦	TJK	最高10% 占有的收入份额	SI.DST.10TH.10																																								23.3				25.6	26.6			25.1		24.1						26.4				
土库曼斯坦	TKM	最高10% 占有的收入份额	SI.DST.10TH.10																																							31.7																					
拉丁美洲与加勒比海地区 (IBRD与IDA)	TLA	最高10% 占有的收入份额	SI.DST.10TH.10																																																												
东帝汶	TLS	最高10% 占有的收入份额	SI.DST.10TH.10																																										28.2						22.9							24					
中东与北非地区 (IBRD与IDA)	TMN	最高10% 占有的收入份额	SI.DST.10TH.10																																																												
汤加	TON	最高10% 占有的收入份额	SI.DST.10TH.10																																										28.3								28.9						29.7				
南亚 (IBRD与IDA)	TSA	最高10% 占有的收入份额	SI.DST.10TH.10																																																												
撒哈拉以南非洲地区 (IBRD与IDA)	TSS	最高10% 占有的收入份额	SI.DST.10TH.10																																																												
特立尼达和多巴哥	TTO	最高10% 占有的收入份额	SI.DST.10TH.10																													31.1				29.9																											
突尼斯	TUN	最高10% 占有的收入份额	SI.DST.10TH.10																										34.1					30.7					31.7					31.6					29.1					27					25.6				
土耳其	TUR	最高10% 占有的收入份额	SI.DST.10TH.10																												35.1							32								31.9	32.4	30.8	32.8	29.6	28.2	29.4	29.2	29.3	30.5	30.5	30.6	31.6	33.5	32.1			
图瓦卢	TUV	最高10% 占有的收入份额	SI.DST.10TH.10																																																			30.7									
坦桑尼亚	TZA	最高10% 占有的收入份额	SI.DST.10TH.10																																27.1									28.9							31.9				31								
乌干达	UGA	最高10% 占有的收入份额	SI.DST.10TH.10																														33.7			33.5				31.3			34.9			37.5			34.5				36.4			32.9				34.2			
乌克兰	UKR	最高10% 占有的收入份额	SI.DST.10TH.10																																	22.9	23.2		30.4	27.6						23.2	23.3	23.1	23.2	24.1	22	21.9	21.2	21	20.7	20.8	21.1	20.6	21.6	21.2			
中高等收入国家	UMC	最高10% 占有的收入份额	SI.DST.10TH.10																																																												
乌拉圭	URY	最高10% 占有的收入份额	SI.DST.10TH.10																						33.3								32.2																	35	35.5	34.4	34.7	33.7	31.7	29.3	30.2	29.9	29.9	29.7	29.7		
美国	USA	最高10% 占有的收入份额	SI.DST.10TH.10																				25.3							26.8					27.6			29.7			30.5			30.4				30.2			30.5			29.4			30.1			30.6			
乌兹别克斯坦	UZB	最高10% 占有的收入份额	SI.DST.10TH.10																																							32.7		28.6		27.4	28.3																
圣文森特和格林纳丁斯	VCT	最高10% 占有的收入份额	SI.DST.10TH.10																																																												
委内瑞拉玻利瓦尔共和国	VEN	最高10% 占有的收入份额	SI.DST.10TH.10																						43.4						40.8		33			31.7			35.8			36.5	36.2		35.7	36.9	36.1	35.7	37.8	34.1													
英屬維爾京群島	VGB	最高10% 占有的收入份额	SI.DST.10TH.10																																																												
美属维京群岛	VIR	最高10% 占有的收入份额	SI.DST.10TH.10																																																												
越南	VNM	最高10% 占有的收入份额	SI.DST.10TH.10																																	28.6						29.1				29.8		28.8		27.7		28		30.9		27.7		26.8		27.1			
瓦努阿图	VUT	最高10% 占有的收入份额	SI.DST.10TH.10																																																			29.4									
世界	WLD	最高10% 占有的收入份额	SI.DST.10TH.10																																																												
萨摩亚	WSM	最高10% 占有的收入份额	SI.DST.10TH.10																																											32.5						34.1					31.3						
科索沃	XKX	最高10% 占有的收入份额	SI.DST.10TH.10																																												23.2		24.2	24.1			25	25.7	22.3	23.5	21.9	22	21.5	21.8	24.6		
也门共和国	YEM	最高10% 占有的收入份额	SI.DST.10TH.10																																							26.8							28.6									29.4					
南非	ZAF	最高10% 占有的收入份额	SI.DST.10TH.10																																		46.7			47.5				44.9					54.2			51.3		51.3				50.5					
赞比亚	ZMB	最高10% 占有的收入份额	SI.DST.10TH.10																																42.9		39.3			37.3		38.2				33.7		42.7		43.2				45.2					44.4				
津巴布韦	ZWE	最高10% 占有的收入份额	SI.DST.10TH.10																																																				33.8								
